Incident ID,Incident Date,State,City Or County,json,county,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS
1810358,2020-09-30T00:00:00Z,Wisconsin,Milwaukee,"[{""place_id"":27075251,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":251075,""lat"":""43.0386475"",""lon"":""-87.9090751"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6669846402770888,""addresstype"":""city"",""name"":""Milwaukee"",""display_name"":""Milwaukee, Milwaukee County, Wisconsin, United States"",""boundingbox"":[""42.9208160"",""43.1949437"",""-88.0710611"",""-87.8627124""]}]",Milwaukee County,4217 W Fond du Lac Ave,0,7,0,0,0,55079
1809910,2020-09-29T00:00:00Z,Pennsylvania,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",Philadelphia County,4500 block of N 19th St,0,5,0,0,0,42101
1809484,2020-09-29T00:00:00Z,Ohio,Painesville,"[{""place_id"":323155957,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":182665,""lat"":""41.7244885"",""lon"":""-81.245657"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.39833201264506496,""addresstype"":""city"",""name"":""Painesville"",""display_name"":""Painesville, Lake County, Ohio, 44077, United States"",""boundingbox"":[""41.6995205"",""41.7538330"",""-81.2925191"",""-81.2137250""]}]",Lake County,100 block of Morse Ave,2,2,0,0,0,39085
1807325,2020-09-28T00:00:00Z,Michigan,Detroit,"[{""place_id"":24317241,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":134591,""lat"":""42.3315509"",""lon"":""-83.0466403"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7234767315422267,""addresstype"":""city"",""name"":""Detroit"",""display_name"":""Detroit, Wayne County, Michigan, United States"",""boundingbox"":[""42.2551920"",""42.4503959"",""-83.2879590"",""-82.9104391""]}]",Wayne County,6609 Michigan Ave,0,6,0,0,0,26163
1806806,2020-09-27T00:00:00Z,Ohio,Sandusky,"[{""place_id"":25279947,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":911303,""lat"":""41.2951563"",""lon"":""-83.1555438"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.513391679958487,""addresstype"":""county"",""name"":""Sandusky County"",""display_name"":""Sandusky County, Ohio, United States"",""boundingbox"":[""41.2528780"",""41.5011890"",""-83.4200590"",""-82.8402250""]}]",Sandusky County,Hancock St and Neil St,1,3,0,0,1,39143
1808628,2020-09-27T00:00:00Z,California,San Bernardino,"[{""place_id"":308154738,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396509,""lat"":""34.8253019"",""lon"":""-116.0833144"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6062067831569095,""addresstype"":""county"",""name"":""San Bernardino County"",""display_name"":""San Bernardino County, California, United States"",""boundingbox"":[""33.8709844"",""35.8092552"",""-117.8025491"",""-114.1307816""]}]",San Bernardino County,900 block of N Sierra Way,1,3,0,0,0,6071
1807096,2020-09-27T00:00:00Z,Tennessee,Nashville,"[{""place_id"":325225123,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197472,""lat"":""36.1622767"",""lon"":""-86.7742984"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6981518794568238,""addresstype"":""city"",""name"":""Nashville-Davidson"",""display_name"":""Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, United States"",""boundingbox"":[""35.9677850"",""36.4054960"",""-87.0547660"",""-86.5155880""]}]",Davidson County,619 Millwood Dr,0,4,0,0,1,47037
1807046,2020-09-26T00:00:00Z,Pennsylvania,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",Philadelphia County,100 block of N Lindenwood St,0,4,0,0,0,42101
1806035,2020-09-26T00:00:00Z,Alabama,Enterprise,"[{""place_id"":292310262,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":110705,""lat"":""31.3151708"",""lon"":""-85.8552161"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.45142589160696794,""addresstype"":""town"",""name"":""Enterprise"",""display_name"":""Enterprise, Coffee County, Alabama, United States"",""boundingbox"":[""31.2651286"",""31.3865875"",""-85.8961956"",""-85.7777939""]}]",Coffee County,507 Glover Ave,1,3,0,0,0,1031
1806002,2020-09-26T00:00:00Z,Iowa,Waterloo,"[{""place_id"":324864317,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":129219,""lat"":""42.498275"",""lon"":""-92.3328743"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5148315488143952,""addresstype"":""city"",""name"":""Waterloo"",""display_name"":""Waterloo, Black Hawk County, Iowa, United States"",""boundingbox"":[""42.4211576"",""42.5704868"",""-92.4368211"",""-92.2488646""]}]",Black Hawk County,501 W 4th St,2,6,0,0,1,19013
1805722,2020-09-26T00:00:00Z,Illinois,Chicago,"[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,2400 block of W Lithuanian Plaza Ct,0,4,0,0,0,17031
1806368,2020-09-26T00:00:00Z,Missouri,Saint Louis,"[{""place_id"":291758705,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1180533,""lat"":""38.6280278"",""lon"":""-90.1910154"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7078550940195126,""addresstype"":""independent_city"",""name"":""Saint Louis"",""display_name"":""Saint Louis, Missouri, United States"",""boundingbox"":[""38.5323215"",""38.7743018"",""-90.3206525"",""-90.1641941""]}]",St. Louis County,4700 block of Vernon Ave,0,5,0,0,0,29189
1806500,2020-09-25T00:00:00Z,Pennsylvania,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",Philadelphia County,1300 block of Sanger St,0,4,0,0,0,42101
1804511,2020-09-23T00:00:00Z,Georgia,Hampton,"[{""place_id"":328354610,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119888,""lat"":""33.3870578"",""lon"":""-84.2829784"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.42199353405961754,""addresstype"":""village"",""name"":""Hampton"",""display_name"":""Hampton, Henry County, Georgia, United States"",""boundingbox"":[""33.3606900"",""33.4031350"",""-84.3119640"",""-84.2519750""]}]",Henry County,1577 Glynn Ct,1,3,0,0,1,13151
1802862,2020-09-23T00:00:00Z,Minnesota,Minneapolis,"[{""place_id"":28953397,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":136712,""lat"":""44.9772995"",""lon"":""-93.2654692"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6869168244297812,""addresstype"":""city"",""name"":""Minneapolis"",""display_name"":""Minneapolis, Hennepin County, Minnesota, United States"",""boundingbox"":[""44.8901500"",""45.0512500"",""-93.3291250"",""-93.1938590""]}]",Hennepin County,200 W Broadway Ave,0,5,0,0,0,27053
1800886,2020-09-21T00:00:00Z,Ohio,Struthers,"[{""place_id"":322153995,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":181998,""lat"":""41.0543573"",""lon"":""-80.5917707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.34342522267617864,""addresstype"":""city"",""name"":""Struthers"",""display_name"":""Struthers, Mahoning County, Ohio, 44471, United States"",""boundingbox"":[""41.0308060"",""41.0662510"",""-80.6158990"",""-80.5616590""]}]",Mahoning County,111 Perry St,1,3,0,1,3,39099
1800549,2020-09-20T00:00:00Z,New York,Corona (Queens),"[{""place_id"":15030749,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":158810168,""lat"":""40.7469593"",""lon"":""-73.8601456"",""class"":""place"",""type"":""neighbourhood"",""place_rank"":20,""importance"":0.4063502922243443,""addresstype"":""neighbourhood"",""name"":""Corona"",""display_name"":""Corona, Queens, Queens County, City of New York, New York, 11368, United States"",""boundingbox"":[""40.7369593"",""40.7569593"",""-73.8701456"",""-73.8501456""]}]",Queens County,Merrick Blvd and Foch Blvd,0,4,0,0,0,36081
1800514,2020-09-20T00:00:00Z,Connecticut,Stamford,"[{""place_id"":12382380,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":3306055,""lat"":""41.0534302"",""lon"":""-73.5387341"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5791574047386805,""addresstype"":""town"",""name"":""Stamford"",""display_name"":""Stamford, Western Connecticut Planning Region, Connecticut, United States"",""boundingbox"":[""40.9645138"",""41.1799290"",""-73.6339806"",""-73.4954009""]}]",Connecticut,Ursula Pl and Dale St,1,3,0,0,1,9000
1800026,2020-09-19T00:00:00Z,New York,Buffalo,"[{""place_id"":6947770,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":175031,""lat"":""42.8867166"",""lon"":""-78.8783922"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6703810731120278,""addresstype"":""city"",""name"":""Buffalo"",""display_name"":""Buffalo, Erie County, New York, United States"",""boundingbox"":[""42.8260060"",""42.9664490"",""-78.9223535"",""-78.7951210""]}]",Erie County,Glenwood Ave and Jefferson Ave,1,4,0,0,0,36029
1799748,2020-09-19T00:00:00Z,Illinois,Chicago,"[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,12200 block of S May St,0,4,0,0,0,17031
1799703,2020-09-19T00:00:00Z,Illinois,Chicago,"[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,6900 block of S Claremont Ave,0,4,0,0,0,17031
1800188,2020-09-19T00:00:00Z,New Jersey,Plainfield,"[{""place_id"":13882233,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170502,""lat"":""40.6337136"",""lon"":""-74.4073737"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4616592996191417,""addresstype"":""city"",""name"":""Plainfield"",""display_name"":""Plainfield, Union County, New Jersey, United States"",""boundingbox"":[""40.5945020"",""40.6441910"",""-74.4633480"",""-74.3827910""]}]",Union County,523 W 3rd St,0,4,0,0,0,34039
1799307,2020-09-19T00:00:00Z,New York,Rochester,"[{""place_id"":8502685,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":176069,""lat"":""43.157285"",""lon"":""-77.615214"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.5956443916868405,""addresstype"":""city"",""name"":""City of Rochester"",""display_name"":""City of Rochester, Monroe County, New York, United States"",""boundingbox"":[""43.1033600"",""43.2677292"",""-77.7015050"",""-77.5325100""]}]",Monroe County,278 Pennsylvania Ave,2,14,0,0,0,36055
1800192,2020-09-19T00:00:00Z,New Jersey,Paterson,"[{""place_id"":13446500,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170726,""lat"":""40.9167654"",""lon"":""-74.171811"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5228286139470003,""addresstype"":""city"",""name"":""Paterson"",""display_name"":""Paterson, Passaic County, New Jersey, United States"",""boundingbox"":[""40.8886820"",""40.9415900"",""-74.2061970"",""-74.1292330""]}]",Passaic County,Elizabeth St and Getty Ave,0,5,0,0,1,34031
1800779,2020-09-19T00:00:00Z,Arkansas,West Memphis,"[{""place_id"":321232663,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111117,""lat"":""35.1464797"",""lon"":""-90.1845388"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4591662794031617,""addresstype"":""town"",""name"":""West Memphis"",""display_name"":""West Memphis, Crittenden County, Arkansas, 72301, United States"",""boundingbox"":[""35.0875699"",""35.2087604"",""-90.2937204"",""-90.1154134""]}]",Crittenden County,900 block of Winchell St,0,5,0,0,0,5035
1799160,2020-09-18T00:00:00Z,Arkansas,Little Rock,"[{""place_id"":321874601,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111147,""lat"":""34.7465071"",""lon"":""-92.2896267"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5787380172434053,""addresstype"":""city"",""name"":""Little Rock"",""display_name"":""Little Rock, Pulaski County, Arkansas, United States"",""boundingbox"":[""34.6256657"",""34.8218226"",""-92.5215905"",""-92.1506554""]}]",Pulaski County,5311 Mabelvale Pike,0,4,0,0,0,5119
1797620,2020-09-16T00:00:00Z,Pennsylvania,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",Philadelphia County,1800 Wallace St,2,3,0,0,0,42101
1796684,2020-09-15T00:00:00Z,California,San Jose,"[{""place_id"":310471028,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112143,""lat"":""37.3361663"",""lon"":""-121.890591"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6734083188679881,""addresstype"":""city"",""name"":""San Jose"",""display_name"":""San Jose, Santa Clara County, California, United States"",""boundingbox"":[""37.1231596"",""37.4691477"",""-122.0460405"",""-121.5858438""]}]",Santa Clara County,600 block of S 8th St,2,4,0,0,0,6085
1796638,2020-09-15T00:00:00Z,Illinois,Chicago,"[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,3500 block of W Lawrence Ave,0,5,0,0,0,17031
